"RA"	"PLOT"	"QUAD"	"INV"	"DATE"	"CREW"	"TYPE"	"CODE"	"CERT"	".STEMS"	"%COVER"	"NOTES"
6.00	"A5"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
6.00	"A5"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		1.00	4.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"F"	"GYMDRY"		1.00	1.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"F"	"POLACR"		2.00	2.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"CORCAN"		1.00	1.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		3.00	1.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		13.00	25.00	
6.00	"A5"	4.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"PICESP"		3.00	4.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		12.00	1.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		5.00	1.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			3.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			15.00	
6.00	"A6"	1.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		1.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"F"	"ATHFIL"		1.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"F"	"OSMCIN"		3.00	20.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"G"	"PANISP"		6.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"CLIBOR"		1.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"COPTRI"		999.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"DALREP"		999.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		4.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			35.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		6.00	15.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"THUOCC"		1.00	1.00	
6.00	"A6"	2.00	1.00	8/2/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		1.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"ARANUD"		1.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"COPTRI"		999.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"CORCAN"		1.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"HERB__"		2.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		17.00	2.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		6.00	1.00	
6.00	"A6"	3.00	1.00	8/2/1995 0:00:00	"MP, SK"	"H"	"VIOLSP"		2.00	1.00	
