"RA"	"PLOT"	"DATE"	"CREW"	"S."	"INV"	"NT/MT"	"TREE_CODE"	"DBH"	"GAP"	"COND"	"CC"	"ST"	"LI"	"BAD"	"NOTES"
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	29.00	2.00	"NT"	"ACRU"	2.50	1	0	"D"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	29.00	3.00		"ACRU"			8					
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	29.00	4.00		"ACRU"			8					
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	30.00	2.00	"NT"	"ACRU"	1.60	1	5	"I"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	30.00	3.00		"ACRU"	2.30	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	30.00	4.00		"ACRU"	2.50	0	0		"D"	1		
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	31.00	2.00	"NT"	"ACRU"	2.10	1	0	"C"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	31.00	3.00		"ACRU"	4.10	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	31.00	4.00		"ACRU"	5.30	0	0		"C"	1		"AZI 346; DIS1.2"
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	32.00	2.00	"NT"	"ACRU"	1.50	1	5	"I"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	32.00	3.00		"ACRU"	2.10	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	32.00	4.00		"ACRU"	2.40	0	0		"D"	1		"AZI 346; DIS 1.6--missing tag; determined based on surrounding #'s"
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	33.00	2.00	"NT"	"ABBA"	1.50	1	0	"O"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	33.00	3.00		"ABBA"	2.70	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	33.00	4.00		"ABBA"	3.60	0	0		"D"	1		"AZI 244; DIS 3.91"
7.00	"F4"	5/28/2002 0:00:00	"MRS, BTP, DER"	34.00	2.00	"MT"	"ABBA"	5.80	1	5	"O"				
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	34.00	3.00		"ABBA"			9					
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	35.00	3.00	"MT"	"ACRU"	4.20	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	35.00	4.00		"ACRU"	5.40	0	0		"C"	1		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	36.00	3.00	"MT"	"ACRU"	3.70	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	36.00	4.00		"ACRU"	4.30	0	0		"C"	1		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	37.00	3.00	"MT"	"ACRU"	4.10	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	37.00	4.00		"ACRU"	4.60	0	0		"C"	1		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	38.00	3.00	"NT"	"ACRU"	1.50	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	38.00	4.00		"ACRU"	2.00	0	0		"D"	0		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	39.00	3.00	"NT"	"ACRU"	2.20	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	39.00	4.00		"ACRU"			8					
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	40.00	3.00	"NT"	"ACRU"	1.90	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	40.00	4.00		"ACRU"			8					
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	41.00	3.00	"NT"	"ABBA"	1.70	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	41.00	4.00		"ABBA"	2.40	0	0		"D"	1		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	42.00	3.00	"NT"	"ABBA"	2.30	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	42.00	4.00		"ABBA"	3.40	0	0		"D"	0		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	43.00	3.00	"NT"	"ACRU"	2.90	1	0		"D"	0		
7.00	"F4"	7/11/2011 0:00:00	"KS;DH;DP"	43.00	4.00		"ACRU"	2.40	0	0		"D"	0		"DBH Checked"
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	44.00	3.00	"NT"	"ACRU"	2.10	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	44.00	4.00		"ACRU"	2.70	0	0		"C"	0		
7.00	"F4"	6/11/2007 0:00:00	"RM,ER,ED"	45.00	3.00	"NT"	"POTR"	1.70	1	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	45.00	4.00		"POTR"			8					
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	46.00	4.00	"NT"	"ABBA"	2.10	0	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	47.00	4.00	"NT"	"ABBA"	2.00	0	0		"D"	1		
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	48.00	4.00	"NT"	"ACRU"	1.60	0	0		"D"	0		
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	49.00	4.00	"NT"	"ACRU"	2.10	0	0		"D"	0		"PROBABLY #40"
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	50.00	4.00	"NT"	"ACRU"	2.30	0	0		"C"	0		"PROBABLY#39"
7.00	"F4"	7/11/2011 0:00:00	"KS; DH; DP"	51.00	4.00	"NT"	"ABBA"	2.50	0	0		"D"	0		
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	1.00	1.00	"NT"	"ABBA"	5.30	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	1.00	2.00		"ABBA"	6.50	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	1.00	3.00		"ABBA"	8.40	0	0		"C"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	1.00	4.00		"ABBA"			-1					"OS #85"
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	2.00	1.00	"NT"	"COCO"	1.70	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	2.00	2.00		"COCO"	1.80	0	0	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	2.00	3.00		"COCO"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	2.00	4.00		"COCO"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	3.00	1.00	"NT"	"ABBA"	9.40	0		"D"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, DER, BTP"	3.00	2.00		"ABBA"			-1					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	4.00	1.00	"NT"	"ABBA"	8.80	0		"C"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	4.00	2.00		"ABBA"	9.40	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	4.00	3.00		"ABBA"								
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	5.00	1.00	"NT"	"ABBA"	6.30	0		"C"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	5.00	2.00		"ABBA"	6.50	0	5	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	5.00	3.00		"ABBA"			9					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	6.00	1.00	"NT"	"ABBA"	5.80	0		"C"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	6.00	2.00		"ABBA"	6.50	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	6.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	6.00	4.00		"ABBA"	7.80	0	0		"C"	1		
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	7.00	1.00	"NT"	"ABBA"	3.80	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	7.00	2.00		"ABBA"	3.90	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	7.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	7.00	4.00		"ABBA"	4.10	0	5		"D"	0		
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	8.00	1.00	"NT"	"ABBA"	4.00	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	8.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	9.00	1.00	"NT"	"ABBA"	3.20	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	9.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	10.00	1.00	"NT"	"ABBA"	3.70	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	10.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	11.00	1.00	"NT"	"ABBA"	2.70	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	11.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	12.00	1.00	"NT"	"ABBA"	3.70	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	12.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	13.00	1.00	"NT"	"ABBA"	7.10	0		"D"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	13.00	2.00		"ABBA"	7.90	1	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	13.00	3.00		"ABBA"	8.70	0	0		"C"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	13.00	4.00		"ABBA"	9.00	0	0		"C"	1		
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	14.00	1.00	"NT"	"ABBA"	1.70	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	14.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	15.00	1.00	"NT"	"ABBA"	2.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	15.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	16.00	1.00	"NT"	"ABBA"	3.70	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	16.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	17.00	1.00	"NT"	"ABBA"	5.70	0		"C"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	17.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	18.00	1.00	"NT"	"ABBA"	2.20	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	18.00	2.00		"ABBA"	2.70	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	18.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	18.00	4.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	19.00	1.00	"NT"	"ABBA"	3.70	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	19.00	2.00		"ABBA"	4.50	1	0	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	19.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	19.00	4.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	20.00	1.00	"NT"	"ALIN"	6.50	0		"D"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	20.00	2.00		"ALIN"	7.40	1	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	20.00	3.00		"ALIN"	8.30	0	0		"C"	2		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	20.00	4.00		"ALNI"			-1					"OS #74"
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	21.00	1.00	"NT"	"ABBA"	2.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	21.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	22.00	1.00	"NT"	"ABBA"	1.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	22.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	23.00	1.00	"NT"	"ALIN"	3.70	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	23.00	2.00		"ALIN"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	24.00	1.00	"NT"	"ABBA"	2.80	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	24.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	25.00	1.00	"NT"	"ABBA"	2.10	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	25.00	2.00		"ABBA"	3.50	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	25.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	25.00	4.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	26.00	1.00	"NT"	"FRPE"	7.20	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	26.00	2.00		"FRPE"			9					
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	26.00	3.00		"FRPE"			9					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	27.00	1.00	"NT"	"ABBA"	2.80	0		"O"			"DBH"	
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	27.00	2.00		"ABBA"	1.70	0	45	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	27.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	27.00	4.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	28.00	1.00	"NT"	"ABBA"	1.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	28.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	29.00	1.00	"NT"	"ABBA"	7.80	0		"C"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	29.00	2.00		"ABBA"	8.90	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	29.00	3.00		"ABBA"								
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	30.00	1.00	"NT"	"ABBA"	1.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	30.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	31.00	1.00	"NT"	"ABBA"	2.40	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	31.00	2.00		"ABBA"	3.20	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	31.00	3.00		"ABBA"	4.30	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	31.00	4.00		"ABBA"	5.00	0	0		"C"	0		"AZI 226; DIS 5.5"
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	32.00	1.00	"NT"	"ABBA"	2.40	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	32.00	2.00		"ABBA"	3.20	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	32.00	3.00		"ABBA"	4.70	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	32.00	4.00		"ABBA"	5.60	0	0		"C"	0		"AZI 226; DIS 5.13"
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	33.00	1.00	"NT"	"ABBA"	2.60	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	33.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	34.00	1.00	"NT"	"ABBA"	2.70	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	34.00	2.00		"ABBA"	4.20	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	34.00	3.00		"ABBA"	6.40	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	34.00	4.00		"ABBA"	7.40	0	0		"C"	2		"AZI 250; DIS 4.0"
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	35.00	1.00	"NT"	"ABBA"	3.00	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	35.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	36.00	1.00	"NT"	"ABBA"	5.50	0		"I"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	36.00	2.00		"ABBA"			8					
7.00	"F6"	7/10/1997 0:00:00	"SG, TS"	37.00	1.00	"NT"	"ABBA"	2.20	0		"O"				
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	37.00	2.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	38.00	2.00	"NT"	"ABBA"	2.30	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	38.00	3.00		"ABBA"	3.70	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	38.00	4.00		"ABBA"	4.40	0	0		"D"	2		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	39.00	2.00	"NT"	"ABBA"	1.90	0	3	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	39.00	3.00		"ABBA"	2.30	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	39.00	4.00		"ABBA"	2.90	0	0		"D"	1		"AZI 224; DIS 5.4"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	40.00	2.00	"NT"	"ABBA"	1.90	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	40.00	3.00		"ABBA"	2.30	0	0		"D"	0		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	40.00	4.00		"ABBA"	2.60	0	0		"D"	0		"AZI 246; DIS 3.44"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	41.00	2.00	"NT"	"ABBA"	1.70	0	0	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	41.00	3.00		"ABBA"	2.70	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	41.00	4.00		"ABBA"	3.20	0	0		"D"	0		"AZI 262; DIS 4.10"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	42.00	2.00	"MT"	"ABBA"	3.10	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	42.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	42.00	4.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	43.00	2.00	"NT"	"ABBA"	2.10	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	43.00	3.00		"ABBA"	4.00	0	0		"D"	2		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	43.00	4.00		"ABBA"	5.00	0	0		"C"	2		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	44.00	2.00	"NT"	"ABBA"	1.50	0	3	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	44.00	3.00		"ABBA"	3.50	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	44.00	4.00		"ABBA"	4.40	0	0		"D"	1		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	45.00	2.00	"MT"	"ABBA"	7.20	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	45.00	3.00		"ABBA"	8.90	0	0		"C"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	45.00	4.00		"ABBA"			-1					"OS #76"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	46.00	2.00	"MT"	"ABBA"	5.60	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	46.00	3.00		"ABBA"	6.60	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	46.00	4.00		"ABBA"	7.20	0	0		"C"	0		"AZI 330; DIS 5.08"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	47.00	2.00	"NT"	"FRNI"	1.70	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	47.00	3.00		"FRNI"	2.60	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	47.00	4.00		"FRNI"	3.40	0	0		"C"	0		"AZI 110; DIS 5.32"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	48.00	2.00	"MT"	"ABBA"	2.20	0	5	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	48.00	3.00		"ABBA"	2.20	0	5		"D"	0		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	48.00	4.00		"ABBA"	2.10	0	5		"D"	0		"AZI 125; DIS 4.21/ DBH Checked; measured along stem"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	49.00	2.00	"MT"	"ABBA"	3.20	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	49.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	49.00	4.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	50.00	2.00	"MT"	"ABBA"	3.30	0	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	50.00	3.00		"ABBA"			8					
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	50.00	4.00		"ABBA"	5.20	0	0		"D"	0		"AZI 80; DIS 1.94"
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	51.00	2.00	"NT"	"ABBA"	2.20	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	51.00	3.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	52.00	2.00	"NT"	"ABBA"	1.50	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	52.00	3.00		"ABBA"	2.50	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	52.00	4.00		"ABBA"	3.20	0	0		"D"	1		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	53.00	2.00	"MT"	"ABBA"	2.80	0	0	"I"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	53.00	3.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	54.00	2.00	"NT"	"BEPA"	2.30	0	0	"D"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	54.00	3.00		"BEPA"	3.80	0	0		"D"	2		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	54.00	4.00		"BEPA"	4.30							
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	55.00	2.00	"NT"	"ABBA"	2.10	0	0	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	55.00	3.00		"ABBA"			8					
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	56.00	2.00	"MT"	"ABBA"	3.00	1	5	"O"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	56.00	3.00		"ABBA"	3.50	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	56.00	4.00		"ABBA"	3.60	0	0		"D"	0		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	57.00	2.00	"MT"	"ABBA"	4.10	1	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	57.00	3.00		"ABBA"	5.00	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	57.00	4.00		"ABBA"	5.50	0	0		"C"	1		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	58.00	2.00	"MT"	"ABBA"	3.80	1	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	58.00	3.00		"ABBA"	4.50	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	58.00	4.00		"ABBA"	4.60	0	0		"D"	1		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	59.00	2.00	"MT"	"ABBA"	4.20	1	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	59.00	3.00		"ABBA"	5.20	0	0		"D"	1		
7.00	"F6"	7/8/2011 0:00:00	"KS; PRW"	59.00	4.00		"ABBA"	6.00	0	0		"C"	1		
7.00	"F6"	5/28/2002 0:00:00	"MRS, BTP, DER"	60.00	2.00	"MT"	"ABBA"	4.70	1	0	"C"				
7.00	"F6"	6/11/2007 0:00:00	"RM,ER,ED"	60.00	3.00		"ABBA"	5.40	0	0		"D"	1		
